Information;07.09.2016 12:15:13;Service Control Manager;7036;None
Information;07.09.2016 12:14:41;Service Control Manager;7036;None
Information;07.09.2016 12:08:34;Service Control Manager;7036;None
Information;07.09.2016 12:03:36;Service Control Manager;7036;None
Information;07.09.2016 12:00:35;EventLog;6013;None
Information;07.09.2016 11:59:00;Service Control Manager;7036;None
Information;07.09.2016 11:59:00;Service Control Manager;7036;None
Information;07.09.2016 11:58:35;Service Control Manager;7036;None
Information;07.09.2016 11:48:46;Service Control Manager;7036;None
Information;07.09.2016 11:43:42;Service Control Manager;7036;None
Information;07.09.2016 11:36:28;Service Control Manager;7036;None
Information;07.09.2016 11:32:39;Service Control Manager;7036;None
Information;07.09.2016 11:29:04;Service Control Manager;7036;None
Information;07.09.2016 11:25:23;Service Control Manager;7036;None
Information;07.09.2016 11:20:45;Service Control Manager;7036;None
Information;07.09.2016 11:13:37;Service Control Manager;7036;None
Information;07.09.2016 11:06:01;Service Control Manager;7036;None
Information;07.09.2016 11:04:57;Service Control Manager;7036;None
Information;07.09.2016 10:59:56;Service Control Manager;7036;None
Information;07.09.2016 10:59:21;Service Control Manager;7036;None
Information;07.09.2016 10:59:00;Service Control Manager;7036;None
Information;07.09.2016 10:56:19;Service Control Manager;7036;None
Information;07.09.2016 10:50:58;Service Control Manager;7036;None
Information;07.09.2016 10:48:45;Service Control Manager;7036;None
Information;07.09.2016 10:47:05;Service Control Manager;7036;None
Information;07.09.2016 10:43:41;Service Control Manager;7036;None
Information;07.09.2016 10:42:05;Service Control Manager;7036;None
Information;07.09.2016 10:39:57;Service Control Manager;7036;None
Information;07.09.2016 10:29:13;Service Control Manager;7036;None
Information;07.09.2016 10:24:13;Service Control Manager;7036;None
Information;07.09.2016 10:22:15;Service Control Manager;7036;None
Information;07.09.2016 10:20:30;Service Control Manager;7036;None
Information;07.09.2016 10:10:34;Service Control Manager;7036;None
Information;07.09.2016 10:09:26;Service Control Manager;7036;None
Information;07.09.2016 10:06:22;Service Control Manager;7036;None
Information;07.09.2016 09:59:00;Service Control Manager;7036;None
Information;07.09.2016 09:59:00;Service Control Manager;7036;None
Information;07.09.2016 09:59:00;Service Control Manager;7036;None
Information;07.09.2016 09:59:00;Service Control Manager;7036;None
Information;07.09.2016 09:58:06;Service Control Manager;7036;None
Information;07.09.2016 09:56:51;Service Control Manager;7036;None
Warning;07.09.2016 09:52:47;WindowsUpdateClient;16;Automatic Updates
Information;07.09.2016 09:47:46;Service Control Manager;7036;None
Information;07.09.2016 09:46:46;Service Control Manager;7036;None
Information;07.09.2016 09:43:39;Service Control Manager;7036;None
Information;07.09.2016 09:36:46;Service Control Manager;7036;None
Information;07.09.2016 09:36:46;Service Control Manager;7036;None
